"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES"
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-11",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-13",,,,,,,"0.34",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-14",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-17",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-19",,,,,,,"1.64",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-22",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-23",,,,,,,"3.22",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-24",,,,,,,"0.26",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-08-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-01",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-02",,,,,,,"3.30",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-06",,,,,,,"0.39",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-09",,,,,,,"0.31",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-10",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-14",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-16",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-17",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-22",,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-23",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-24",,,,,,,"1.80",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-25",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-29",,,,,,,"0.39",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-09-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-04",,,,,,,"0.31",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-05",,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-10",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-11",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-17",,,,,,,"0.68",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-18",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-19",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-24",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-25",,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-26",,,,,,,"2.26",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-27",,,,,,,"1.81",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-30",,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-10-31",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-01",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-12",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-13",,,,,,,"0.72",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-14",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-15",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-19",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-22",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-26",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-27",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-11-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-02",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-03",,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-06",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-07",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-09",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-11",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-12",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-16",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-18",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-19",,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-22",,,,,,,"0.27",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-24",,,,,,,"0.06",",,N","0.5",",,N","0.5",",,N",,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-25",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-26",,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-28",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-29",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYWC0011","PEEKSKILL 0.4 N, NY US","41.2944183349609","-73.9229278564453","54.6","2021-12-31",,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,
"US1NYWC0018","ARMONK 0.3 SE, NY US","41.12996","-73.708161","117.3","2021-01-01",,,,,,,"0.00",",,N","0.0",",,N","0.0",",,N",,,,,,,,,"0.0",",,N","0.0",",,N"
